Date_________JDUT, , ,R.A._(ICRF/J2000.0), DEC_(ICRF/J2000.0), Azi_(a-app), Elev_(a-app), L_Ap_Sid_Time, L_Ap_Hour_Ang,
***********************************************************************************************************************
$$SOE
2456318.791666667,*, , 64.40387, 20.73506, 143.8856,-77.9447, 16.8112670984, -11.495661612,
2456318.833333333,*, , 64.40335, 20.73513, 110.7501,-67.3959, 17.8140050201, -10.492888970,
2456318.875000000,*, , 64.40282, 20.73521,  97.3247,-54.8422, 18.8167429409,  -9.490116215,
2456318.916666667,*, , 64.40227, 20.73530,  88.8240,-41.9395, 19.8194808607,  -8.487342778,
2456318.958333333,*, , 64.40170, 20.73540,  81.8587,-29.0606, 20.8222187794,  -7.484568171,
2456319.000000000,*, , 64.40111, 20.73550,  75.2215,-16.3946, 21.8249566971,  -6.481792015,
2456319.041666667,*, , 64.40049, 20.73561,  68.2405, -4.1195, 22.8276946138,  -5.479014064,
2456319.083333333,*, , 64.39984, 20.73572,  60.3558,  7.5323, 23.8304325294,  -4.476234225,
2456319.125000000,*, , 64.39917, 20.73582,  50.9656, 18.2168,  0.8331704440,  -3.473452560,
2456319.166666667,*, , 64.39848, 20.73592,  39.4008, 27.4070,  1.8359083575,  -2.470669289,
2456319.208333333,*,m, 64.39777, 20.73601,  25.1203, 34.3361,  2.8386462699,  -1.467884766,
2456319.250000000,C,m, 64.39706, 20.73609,   8.2953, 38.0770,  3.8413841812,  -0.465099461,
2456319.291666667,A,m, 64.39634, 20.73616, 350.4259, 37.9316,  4.8441220914,   0.537686073,
2456319.333333333, ,m, 64.39564, 20.73621, 333.7517, 33.9302,  5.8468600006,   1.540471241,
2456319.375000000, ,m, 64.39496, 20.73626, 319.6754, 26.8067,  6.8495979086,   2.543255444,
2456319.416666667, ,m, 64.39431, 20.73631, 308.2903, 17.4856,  7.8523358156,   3.546038120,
2456319.458333333, ,m, 64.39369, 20.73634, 299.0313,  6.7160,  8.8550737214,   4.548818785,
2456319.500000000, ,m, 64.39310, 20.73637, 291.2313, -4.9908,  9.8578116261,   5.551597062,
2456319.541666667, ,m, 64.39256, 20.73641, 284.2943,-17.3010, 10.8605495296,   6.554372713,
2456319.583333333, ,m, 64.39206, 20.73644, 277.6592,-29.9880, 11.8632874321,   7.557145648,
2456319.625000000,N,m, 64.39159, 20.73648, 270.6349,-42.8757, 12.8660253333,   8.559915936,
2456319.666666667,*,m, 64.39116, 20.73653, 261.9405,-55.7701, 13.8687632334,   9.562683799,
2456319.708333333,*, , 64.39076, 20.73659, 247.8576,-68.2675, 14.8715011324,  10.565449593,
2456319.750000000,*, , 64.39037, 20.73666, 211.8461,-78.4693, 15.8742390302,  11.568213803,
2456319.791666667,*, , 64.38999, 20.73675, 140.2660,-77.4178, 16.8769769269, -11.429022964,
2456319.833333333,*, , 64.38961, 20.73684, 109.5389,-66.5901, 17.8797148223, -10.426260240,
2456319.875000000,*, , 64.38923, 20.73695,  96.6652,-53.9903, 18.8824527166,  -9.423497360,
2456319.916666667,*, , 64.38883, 20.73706,  88.3303,-41.0815, 19.8851906097,  -8.420733763,
2456319.958333333,*, , 64.38841, 20.73719,  81.4147,-28.2117, 20.8879285017,  -7.417968968,
2456320.000000000,*, , 64.38797, 20.73732,  74.7732,-15.5660, 21.8906663925,  -6.415202607,
2456320.041666667,*, , 64.38749, 20.73745,  67.7496, -3.3245, 22.8934042821,  -5.412434444,
2456320.083333333,*, , 64.38699, 20.73758,  59.7846,  8.2751, 23.8961421705,  -4.409664397,
2456320.125000000,*, , 64.38647, 20.73770,  50.2714, 18.8789,  0.8988800577,  -3.406892539,
2456320.166666667,*, , 64.38592, 20.73782,  38.5396, 27.9451,  1.9016179437,  -2.404119098,
2456320.208333333,*, , 64.38536, 20.73794,  24.0730, 34.6914,  2.9043558285,  -1.401344438,
2456320.250000000,C,m, 64.38480, 20.73804,   7.1177, 38.1901,  3.9070937122,  -0.398569034,
2456320.291666667,A,m, 64.38423, 20.73813, 349.2604, 37.7783,  4.9098315946,   0.604206560,
2456320.333333333, ,m, 64.38368, 20.73821, 332.7316, 33.5422,  5.9125694759,   1.606981746,
2456320.375000000, ,m, 64.38315, 20.73829, 318.8429, 26.2455,  6.9153073560,   2.609755927,
2456320.416666667, ,m, 64.38265, 20.73835, 307.6196, 16.8081,  7.9180452349,   3.612528548,
2456320.458333333, ,m, 64.38218, 20.73841, 298.4777,  5.9632,  8.9207831126,   4.615299131,
2456320.500000000, ,m, 64.38175, 20.73847, 290.7527, -5.7922,  9.9235209891,   5.618067309,
2456320.541666667, ,m, 64.38136, 20.73853, 283.8536,-18.1332, 10.9262588645,   6.620832850,
2456320.583333333, ,m, 64.38101, 20.73859, 277.2173,-30.8386, 11.9289967386,   7.623595677,
2456320.625000000,A,m, 64.38069, 20.73865, 270.1339,-43.7332, 12.9317346116,   8.626355868,
2456320.666666667,*,m, 64.38041, 20.73873, 261.2480,-56.6185, 13.9344724834,   9.629113653,
2456320.708333333,*,m, 64.38016, 20.73881, 246.5034,-69.0582, 14.9372103541,  10.631869396,
2456320.750000000,*, , 64.37992, 20.73891, 207.6263,-78.8963, 15.9399482236,  11.634623588,
2456320.791666667,*, , 64.37969, 20.73901, 136.9383,-76.8532, 16.9426860919, -11.362623167,
2456320.833333333,*, , 64.37946, 20.73913, 108.3947,-65.7816, 17.9454239591, -10.359870397,
2456320.875000000,*, , 64.37923, 20.73927,  96.0248,-53.1405, 18.9481618252,  -9.357117440,
2456320.916666667,*, , 64.37898, 20.73941,  87.8434,-40.2271, 19.9508996901,  -8.354363739,
2456320.958333333,*, , 64.37871, 20.73955,  80.9727,-27.3671, 20.9536375538,  -7.351608823,
2456321.000000000,*, , 64.37841, 20.73971,  74.3243,-14.7425, 21.9563754165,  -6.348852330,
2456321.041666667,*, , 64.37808, 20.73986,  67.2560, -2.5355, 22.9591132780,  -5.346094035,
2456321.083333333,*, , 64.37773, 20.74002,  59.2084,  9.0106, 23.9618511385,  -4.343333864,
2456321.125000000,*, , 64.37735, 20.74017,  49.5695, 19.5315,  0.9645889978,  -3.340571901,
2456321.166666667,*, , 64.37696, 20.74031,  37.6690, 28.4707,  1.9673268561,  -2.337808381,
2456321.208333333,*, , 64.37655, 20.74045,  23.0178, 35.0306,  2.9700647133,  -1.335043673,
2456321.250000000,C, , 64.37613, 20.74057,   5.9402, 38.2848,  3.9728025694,  -0.332278257,
2456321.291666667,A,m, 64.37572, 20.74069, 348.1054, 37.6081,  4.9755404245,   0.670487311,
2456321.333333333, ,m, 64.37532, 20.74080, 331.7276, 33.1417,  5.9782782785,   1.673252436,
2456321.375000000, ,m, 64.37494, 20.74089, 318.0257, 25.6765,  6.9810161315,   2.676016524,
2456321.416666667, ,m, 64.37459, 20.74098, 306.9610, 16.1267,  7.9837539834,   3.678779026,
2456321.458333333, ,m, 64.37427, 20.74107, 297.9328,  5.2089,  8.9864918343,   4.681539472,
2456321.500000000, ,m, 64.37399, 20.74115, 290.2800, -6.5934,  9.9892296843,   5.684297504,
2456321.541666667, ,m, 64.37376, 20.74123, 283.4163,-18.9643, 10.9919675332,   6.687052902,
2456321.583333333, ,m, 64.37356, 20.74131, 276.7760,-31.6871, 11.9947053812,   7.689805599,
2456321.625000000,A,m, 64.37339, 20.74140, 269.6285,-44.5880, 12.9974432282,   8.692555681,
2456321.666666667,*,m, 64.37326, 20.74150, 260.5371,-57.4624, 14.0001810743,   9.695303388,
2456321.708333333,*,m, 64.37316, 20.74161, 245.0694,-69.8381, 15.0029189194,  10.698049090,
2456321.750000000,*,m, 64.37307, 20.74173, 203.1282,-79.2648, 16.0056567636,  11.700793287,
2456321.791666667,*, , 64.37299, 20.74187, 133.8817,-76.2563, 17.0083946069, -11.296463427,
2456321.833333333,*, , 64.37291, 20.74201, 107.3111,-64.9711, 18.0111324492, -10.293720571,
2456321.875000000,*, , 64.37282, 20.74217,  95.4020,-52.2931, 19.0138702907,  -9.290977489,
2456321.916666667,*, , 64.37272, 20.74233,  87.3628,-39.3763, 20.0166081313,  -8.288233632,
2456321.958333333,*, , 64.37260, 20.74251,  80.5327,-26.5268, 21.0193459710,  -7.285488537,
2456322.000000000,*, , 64.37245, 20.74268,  73.8746,-13.9240, 22.0220838099,  -6.282741850,
2456322.041666667,*, , 64.37227, 20.74286,  66.7593, -1.7524, 23.0248216480,  -5.279993359,
2456322.083333333,*, , 64.37206, 20.74304,  58.6269,  9.7386,  0.0275594852,  -4.277243000,
2456322.125000000,*, , 64.37183, 20.74321,  48.8599, 20.1745,  1.0302973216,  -3.274490868,
2456322.166666667,*, , 64.37158, 20.74338,  36.7889, 28.9836,  2.0330351572,  -2.271737205,
2456322.208333333,*, , 64.37132, 20.74354,  21.9552, 35.3535,  3.0357729921,  -1.268982390,
2456322.250000000,C, , 64.37106, 20.74369,   4.7634, 38.3611,  4.0385108261,  -0.266226907,
2456322.291666667,A,m, 64.37080, 20.74383, 346.9617, 37.4212,  5.0412486595,   0.736528686,
2456322.333333333, ,m, 64.37055, 20.74396, 330.7398, 32.7291,  6.0439864921,   1.739283794,
2456322.375000000, ,m, 64.37032, 20.74408, 317.2234, 25.1002,  7.0467243240,   2.742037826,
2456322.416666667, ,m, 64.37012, 20.74419, 306.3140, 15.4415,  8.0494621552,   3.744790239,
2456322.458333333, ,m, 64.36995, 20.74430, 297.3962,  4.4532,  9.0521999857,   4.747540569,
2456322.500000000, ,m, 64.36983, 20.74441, 289.8130, -7.3944, 10.0549378156,   5.750288470,
2456322.541666667, ,m, 64.36974, 20.74451, 282.9821,-19.7941, 11.0576756448,   6.753033730,
2456322.583333333, ,m, 64.36969, 20.74462, 276.3350,-32.5336, 12.0604134735,   7.755776292,
2456322.625000000,A,m, 64.36968, 20.74474, 269.1180,-45.4398, 13.0631513015,   8.758516255,
2456322.666666667,*,m, 64.36970, 20.74486, 259.8062,-58.3017, 14.0658891290,   9.761253863,
2456322.708333333,*,m, 64.36975, 20.74500, 243.5472,-70.6062, 15.0686269559,  10.763989498,
2456322.750000000,*,m, 64.36981, 20.74514, 198.3728,-79.5694, 16.0713647823,  11.766723666,
2456322.791666667,*, , 64.36988, 20.74530, 131.0740,-75.6318, 17.0741026083, -11.230543048,
2456322.833333333,*, , 64.36995, 20.74547, 106.2825,-64.1591, 18.0768404337, -10.227810152,
2456322.875000000,*, , 64.37001, 20.74565,  94.7957,-51.4481, 19.0795782588,  -9.225076994,
2456322.916666667,*, , 64.37006, 20.74584,  86.8882,-38.5291, 20.0823160834,  -8.222343033,
2456322.958333333,*, , 64.37008, 20.74604,  80.0943,-25.6909, 21.0850539076,  -7.219607811,
2456323.000000000,*, , 64.37008, 20.74624,  73.4241,-13.1106, 22.0877917315,  -6.216870985,
2456323.041666667,*, , 64.37005, 20.74644,  66.2597, -0.9754, 23.0905295551,  -5.214132351,
2456323.083333333,*, , 64.36999, 20.74664,  58.0400, 10.4591,  0.0932673784,  -4.211391853,
2456323.125000000,*, , 64.36991, 20.74684,  48.1424, 20.8078,  1.0960052013,  -3.208649597,
2456323.166666667,*, , 64.36981, 20.74703,  35.8995, 29.4837,  2.0987430241,  -2.205905833,
2456323.208333333,*, , 64.36970, 20.74722,  20.8855, 35.6601,  3.1014808467,  -1.203160945,
2456323.250000000,C, , 64.36958, 20.74739,   3.5881, 38.4192,  4.1042186690,  -0.200415421,
2456323.291666667,A, , 64.36947, 20.74755, 345.8298, 37.2179,  5.1069564912,   0.802330179,
2456323.333333333, ,m, 64.36937, 20.74771, 329.7681, 32.3048,  6.1096943133,   1.805075261,
2456323.375000000, ,m, 64.36929, 20.74785, 316.4360, 24.5169,  7.1124321353,   2.807819238,
2456323.416666667, ,m, 64.36925, 20.74799, 305.6784, 14.7528,  8.1151699572,   3.810561572,
2456323.458333333, ,m, 64.36923, 20.74812, 296.8679,  3.6964,  9.1179077791,   4.813301808,
2456323.500000000, ,m, 64.36926, 20.74825, 289.3514, -8.1952, 10.1206456009,   5.816039607,
2456323.541666667, ,m, 64.36932, 20.74838, 282.5510,-20.6225, 11.1233834228,   6.818774768,
2456323.583333333, ,m, 64.36943, 20.74851, 275.8941,-33.3779, 12.1261212447,   7.821507243,
2456323.625000000,A,m, 64.36956, 20.74865, 268.6022,-46.2886, 13.1288590667,   8.824237139,
2456323.666666667,C,m, 64.36974, 20.74880, 259.0536,-59.1364, 14.1315968888,   9.826964710,
2456323.708333333,*,m, 64.36993, 20.74896, 241.9276,-71.3616, 15.1343347110,  10.829690341,
2456323.750000000,*,m, 64.37014, 20.74913, 193.3962,-79.8053, 16.1370725333,  11.832414549,
2456323.791666667,*,m, 64.37036, 20.74931, 128.4925,-74.9836, 17.1398103558, -11.164862096,
2456323.833333333,*, , 64.37058, 20.74951, 105.3038,-63.3461, 18.1425481785, -10.162139091,
2456323.875000000,*, , 64.37079, 20.74971,  94.2045,-50.6056, 19.1452860014,  -9.159415791,
2456323.916666667,*, , 64.37098, 20.74993,  86.4191,-37.6856, 20.1480238246,  -8.156691661,
2456323.958333333,*, , 64.37115, 20.75015,  79.6575,-24.8593, 21.1507616481,  -7.153966253,
2456324.000000000,*, , 64.37129, 20.75038,  72.9726,-12.3024, 22.1534994718,  -6.151239234,
2456324.041666667,*, , 64.37141, 20.75060,  65.7569, -0.2046, 23.1562372959,  -5.148510408,
2456324.083333333,*, , 64.37150, 20.75083,  57.4476, 11.1719,  0.1589751203,  -4.145779734,
2456324.125000000,*, , 64.37157, 20.75105,  47.4171, 21.4312,  1.1617129451,  -3.143047323,
2456324.166666667,*, , 64.37162, 20.75126,  35.0008, 29.9707,  2.1644507703,  -2.140313436,
2456324.208333333,*, , 64.37165, 20.75147,  19.8093, 35.9501,  3.1671885960,  -1.137578462,
2456324.250000000,C, , 64.37169, 20.75167,   2.4152, 38.4592,  4.1699264220,  -0.134842895,
2456324.291666667,A, , 64.37173, 20.75185, 344.7101, 36.9988,  5.1726642486,   0.867892705,
2456324.333333333, ,m, 64.37178, 20.75203, 328.8124, 31.8693,  6.1754020757,   1.870627744,
2456324.375000000, ,m, 64.37185, 20.75220, 315.6630, 23.9270,  7.1781399032,   2.873361642,
2456324.416666667, ,m, 64.37196, 20.75236, 305.0540, 14.0608,  8.1808777314,   3.876093864,
2456324.458333333, ,m, 64.37209, 20.75252, 296.3475,  2.9385,  9.1836155601,   4.878823965,
2456324.500000000, ,m, 64.37227, 20.75267, 288.8950, -8.9955, 10.1863533894,   5.881551615,
2456324.541666667, ,m, 64.37249, 20.75282, 282.1227,-21.4496, 11.1890912194,   6.884276625,
2456324.583333333, ,m, 64.37274, 20.75298, 275.4530,-34.2201, 12.1918290500,   7.886998957,
2456324.625000000,A,m, 64.37304, 20.75315, 268.0804,-47.1344, 13.1945668813,   8.889718728,
2456324.666666667,C,m, 64.37336, 20.75332, 258.2776,-59.9661, 14.1973047133,   9.892436200,
2456324.708333333,*,m, 64.37370, 20.75350, 240.2003,-72.1031, 15.2000425460,  10.895151766,
2456324.750000000,*,m, 64.37406, 20.75370, 188.2501,-79.9684, 16.2027803796,  11.897865955,
2456324.791666667,*,m, 64.37443, 20.75391, 126.1153,-74.3154, 17.2055182139, -11.099420681,
2456324.833333333,*,m, 64.37480, 20.75413, 104.3705,-62.5326, 18.2082560490, -10.096707620,
2456324.875000000,*, , 64.37516, 20.75436,  93.6274,-49.7658, 19.2109938850,  -9.093994226,
2456324.916666667,*, , 64.37550, 20.75460,  85.9552,-36.8458, 20.2137317218,  -8.091279972,
2456324.958333333,*, , 64.37581, 20.75484,  79.2219,-24.0323, 21.2164695596,  -7.088564414,
2456325.000000000,*, , 64.37610, 20.75509,  72.5200,-11.4994, 22.2192073982,  -6.085847229,
2456325.041666667,*, , 64.37637, 20.75534,  65.2508,  0.5600, 23.2219452378,  -5.083128231,
2456325.083333333,*, , 64.37661, 20.75559,  56.8497, 11.8771,  0.2246830784,  -4.080407388,
2456325.125000000,*, , 64.37682, 20.75584,  46.6837, 22.0446,  1.2274209199,  -3.077684821,
2456325.166666667,*, , 64.37702, 20.75607,  34.0930, 30.4445,  2.2301587625,  -2.074960799,
2456325.208333333,*, , 64.37720, 20.75630,  18.7270, 36.2236,  3.2328966061,  -1.072235717,
2456325.250000000,N, , 64.37739, 20.75652,   1.2453, 38.4813,  4.2356344508,  -0.069510071,
2456325.291666667,A, , 64.37757, 20.75673, 343.6030, 36.7641,  5.2383722966,   0.933215574,
2456325.333333333, , , 64.37778, 20.75693, 327.8729, 31.4230,  6.2411101434,   1.935940628,
2456325.375000000, ,m, 64.37800, 20.75712, 314.9043, 23.3308,  7.2438479914,   2.938664511,
2456325.416666667, ,m, 64.37826, 20.75731, 304.4404, 13.3657,  8.2465858406,   3.941386696,
2456325.458333333, ,m, 64.37855, 20.75749, 295.8347,  2.1796,  9.2493236909,   4.944106745,
2456325.500000000, ,m, 64.37887, 20.75767, 288.4438, -9.7953, 10.2520615425,   5.946824336,
2456325.541666667, ,m, 64.37924, 20.75785, 281.6971,-22.2752, 11.2547993952,   6.949539290,
2456325.583333333, ,m, 64.37965, 20.75803, 275.0116,-35.0600, 12.2575372492,   7.952251576,
2456325.625000000,A,m, 64.38009, 20.75822, 267.5523,-47.9771, 13.2602751044,   8.954961322,
2456325.666666667,C,m, 64.38056, 20.75841, 257.4763,-60.7907, 14.2630129609,   9.957668796,
2456325.708333333,*,m, 64.38105, 20.75862, 238.3538,-72.8293, 15.2657508187,  10.960374397,
2456325.750000000,*,m, 64.38156, 20.75884, 182.9996,-80.0560, 16.2684886778,  11.963078663,
2456325.791666667,*,m, 64.38208, 20.75907, 123.9219,-73.6302, 17.2712265382, -11.034217872,
2456325.833333333,*,m, 64.38259, 20.75932, 103.4786,-61.7190, 18.2739644000, -10.031514669,
2456325.875000000,*,m, 64.38310, 20.75957,  93.0635,-48.9288, 19.2767022632,  -9.028811103,
2456325.916666667,*, , 64.38359, 20.75984,  85.4960,-36.0098, 20.2794401277,  -8.026106651,
2456325.958333333,*, , 64.38405, 20.76011,  78.7875,-23.2097, 21.2821779936,  -7.023400881,
2456326.000000000,*, , 64.38449, 20.76038,  72.0662,-10.7016, 22.2849158609,  -6.020693478,
2456326.041666667,*, , 64.38490, 20.76065,  64.7414,  1.3184, 23.2876537296,  -5.017984265,
2456326.083333333,*, , 64.38528, 20.76093,  56.2461, 12.5745,  0.2903915998,  -4.015273220,
2456326.125000000,*, , 64.38564, 20.76120,  45.9424, 22.6479,  1.2931294714,  -3.012560473,
2456326.166666667,*, , 64.38599, 20.76146,  33.1762, 30.9050,  2.2958673445,  -2.009846300,
2456326.208333333,*, , 64.38632, 20.76171,  17.6392, 36.4804,  3.2986052191,  -1.007131103,
2456326.250000000,N, , 64.38666, 20.76195,   0.0791, 38.4856,  4.3013430951,  -0.004415382,
2456326.291666667,A, , 64.38699, 20.76219, 342.5090, 36.5143,  5.3040809727,   0.998300301,
2456326.333333333, , , 64.38735, 20.76241, 326.9492, 30.9663,  6.3068188517,   2.001015354,
2456326.375000000, , , 64.38772, 20.76262, 314.1594, 22.7285,  7.3095567323,   3.003729205,
2456326.416666667, ,m, 64.38813, 20.76283, 303.8373, 12.6679,  8.3122946144,   4.006441331,
2456326.458333333, ,m, 64.38857, 20.76304, 295.3295,  1.4200,  9.3150324980,   5.009151304,
2456326.500000000, ,m, 64.38905, 20.76324, 287.9975,-10.5946, 10.3177703832,   6.011858813,
2456326.541666667, ,m, 64.38957, 20.76344, 281.2740,-23.0994, 11.3205082699,   7.014563686,
2456326.583333333, ,m, 64.39012, 20.76365, 274.5695,-35.8977, 12.3232461582,   8.017265906,
2456326.625000000,A,m, 64.39071, 20.76386, 267.0172,-48.8166, 13.3259840481,   9.019965608,
2456326.666666667,C,m, 64.39133, 20.76408, 256.6474,-61.6101, 14.3287219396,  10.022663071,
2456326.708333333,*,m, 64.39198, 20.76432, 236.3757,-73.5386, 15.3314598326,  11.025358698,
2456326.750000000,*,m, 64.39264, 20.76456, 177.7189,-80.0670, 16.3341977272, -11.971946962,
2456326.791666667,*,m, 64.39330, 20.76482, 121.8936,-72.9304, 17.3369356234, -10.969253392,
2456326.833333333,*,m, 64.39396, 20.76508, 102.6244,-60.9056, 18.3396735212,  -9.966560036,
2456326.875000000,*,m, 64.39461, 20.76536,  92.5117,-48.0946, 19.3424114207,  -8.963866279,
2456326.916666667,*,m, 64.39525, 20.76565,  85.0413,-35.1776, 20.3451493217,  -7.961171606,
2456326.958333333,*,m, 64.39586, 20.76594,  78.3540,-22.3916, 21.3478872243,  -6.958475591,
2456327.000000000,*, , 64.39644, 20.76624,  71.6110, -9.9090, 22.3506251285,  -5.955777928,
2456327.041666667,*, , 64.39700, 20.76654,  64.2285,  2.0705, 23.3533630344,  -4.953078453,
2456327.083333333,*, , 64.39753, 20.76684,  55.6367, 13.2639,  0.3561009418,  -3.950377152,
2456327.125000000,*, , 64.39804, 20.76713,  45.1930, 23.2409,  1.3588388509,  -2.947674166,
2456327.166666667,*, , 64.39853, 20.76741,  32.2505, 31.3519,  2.3615767615,  -1.944969779,
2456327.208333333,*, , 64.39901, 20.76769,  16.5463, 36.7205,  3.3643146738,  -0.942264397,
2456327.250000000,N, , 64.39949, 20.76795, 358.9174, 38.4723,  4.3670525877,   0.060441473,
2456327.291666667,A, , 64.39998, 20.76821, 341.4283, 36.2497,  5.3697905032,   1.063147267,
2456327.333333333, , , 64.40048, 20.76846, 326.0415, 30.4996,  6.3725284202,   2.065852397,
2456327.375000000, , , 64.40100, 20.76869, 313.4283, 22.1206,  7.3752663389,   3.068556290,
2456327.416666667, , , 64.40156, 20.76892, 303.2445, 11.9673,  8.3780042591,   4.071258433,
2456327.458333333, ,m, 64.40215, 20.76915, 294.8315,  0.6598,  9.3807421809,   5.073958402,
2456327.500000000, ,m, 64.40278, 20.76938, 287.5560,-11.3932, 10.3834801043,   6.076655895,
2456327.541666667, ,m, 64.40345, 20.76960, 280.8534,-23.9219, 11.3862180293,   7.079350750,
2456327.583333333, ,m, 64.40415, 20.76983, 274.1267,-36.7330, 12.3889559558,   8.082042960,
2456327.625000000,A,m, 64.40489, 20.77007, 266.4746,-49.6528, 13.3916938838,   9.084732667,
2456327.666666667,C,m, 64.40567, 20.77032, 255.7885,-62.4239, 14.3944318134,  10.087420157,
2456327.708333333,*,m, 64.40646, 20.77058, 234.2520,-74.2293, 15.3971697445,  11.090105840,
2456327.750000000,*,m, 64.40726, 20.77084, 172.4850,-80.0019, 16.3999076771, -11.907209726,
2456327.791666667,*,m, 64.40808, 20.77113, 120.0133,-72.2185, 17.4026456112, -10.904526043,
2456327.833333333,*,m, 64.40888, 20.77142, 101.8049,-60.0927, 18.4053835468,  -9.901842537,
2456327.875000000,*,m, 64.40968, 20.77172,  91.9714,-47.2633, 19.4081214839,  -8.899158602,
2456327.916666667,*,m, 64.41046, 20.77203,  84.5908,-34.3493, 20.4108594225,  -7.896473731,
2456327.958333333,*,m, 64.41122, 20.77235,  77.9213,-21.5780, 21.4135973625,  -6.893787504,
2456328.000000000,*,m, 64.41195, 20.77267,  71.1543, -9.1218, 22.4163353039,  -5.891099626,
